Date,EUR,JPY,BGN,CZK,DKK,GBP,HUF,PLN,RON,SEK,CHF,ISK,NOK,HRK,RUB,TRL,TRY,AUD,BRL,CAD,CNY,HKD,IDR,ILS,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR
#date,#value+eur,#value+jpy,#value+bgn,#value+czk,#value+dkk,#value+gbp,#value+huf,#value+pln,#value+ron,#value+sek,#value+chf,#value+isk,#value+nok,#value+hrk,#value+rub,#value+trl,#value+try,#value+aud,#value+brl,#value+cad,#value+cny,#value+hkd,#value+idr,#value+ils,#value+inr,#value+krw,#value+mxn,#value+myr,#value+nzd,#value+php,#value+sgd,#value+thb,#value+zar
4/8/2003,1.066,0.008334636,0.547143664,0.033795137,0.143543891,1.551222352,0.004355821,0.246445498,NaN,0.116260047,0.717410324,0.012735962,0.137132566,NaN,NaN,6.10E-07,NaN,0.599954975,NaN,0.676395939,NaN,0.128215922,NaN,NaN,NaN,0.000797833,NaN,NaN,0.543711109,NaN,0.561111696,NaN,0.124204786
4/7/2003,1.0582,0.00827883,0.542972959,0.033507489,0.142489733,1.549794962,0.004322006,0.244529174,NaN,0.115328865,0.711490621,0.012632207,0.13615543,NaN,NaN,6.05E-07,NaN,0.594093869,NaN,0.67153192,NaN,0.128213827,NaN,NaN,NaN,0.000795167,NaN,NaN,0.534714502,NaN,0.560695173,NaN,0.123838502
4/4/2003,1.072,0.008329448,0.549828179,0.033730845,0.144347943,1.566335476,0.004367844,0.245787,NaN,0.116544541,0.72115708,0.01278931,0.137471146,NaN,NaN,6.03E-07,NaN,0.600829503,NaN,0.677451972,NaN,0.128212795,NaN,NaN,NaN,0.00079491,NaN,NaN,0.544024359,NaN,0.562906952,NaN,0.125491665
4/3/2003,1.0702,0.008370747,0.548820513,0.033595982,0.14411333,1.561651831,0.004346696,0.245531925,NaN,0.116304596,0.720479332,0.012850624,0.136766773,NaN,NaN,5.95E-07,NaN,0.596677074,NaN,0.678501236,NaN,0.128216802,NaN,NaN,NaN,0.000796879,NaN,NaN,0.546438601,NaN,0.56296686,NaN,0.126043789
4/2/2003,1.083,0.008413611,0.555242246,0.033780412,0.14583698,1.574814599,0.004375404,0.24580118,NaN,0.117121599,0.730424226,0.012934432,0.138261203,NaN,NaN,5.90E-07,NaN,0.600898851,NaN,0.676072164,NaN,0.128218789,NaN,NaN,NaN,0.000797385,NaN,NaN,0.5501651,NaN,0.565122104,NaN,0.125706592
4/1/2003,1.0891,0.008455745,0.558598759,0.034069509,0.146650508,1.576577881,0.00439047,0.245857601,NaN,0.118016124,0.737472914,0.012954681,0.137425868,NaN,NaN,5.89E-07,NaN,0.603446365,NaN,0.680900281,NaN,0.128215391,NaN,NaN,NaN,0.000795829,NaN,NaN,0.553039151,NaN,0.564651597,NaN,0.126863759
3/31/2003,1.0895,0.008433968,0.558488825,0.034103359,0.146706345,1.579901392,0.00442257,0.246493213,NaN,0.117646424,0.737943647,0.013035415,0.137920122,NaN,NaN,5.84E-07,NaN,0.602732906,NaN,0.679366465,NaN,0.128214181,NaN,NaN,NaN,0.000797129,NaN,NaN,0.552456772,NaN,0.567123002,NaN,0.126163787
3/28/2003,1.073,0.008324928,0.55025641,0.033675423,0.144480651,1.563000728,0.004344481,0.245386146,NaN,0.116287891,0.726669376,0.012921484,0.136566119,NaN,NaN,5.85E-07,NaN,0.601019437,NaN,0.681875953,NaN,0.128220448,NaN,NaN,NaN,0.000794279,NaN,NaN,0.550397538,NaN,0.564410078,NaN,0.125570509
3/27/2003,1.0723,0.008351897,0.550010259,0.033695755,0.144392228,1.574364998,0.00435222,0.24601372,NaN,0.115890497,0.724869871,0.01273818,0.136746796,NaN,NaN,5.81E-07,NaN,0.60066099,NaN,0.682515435,NaN,0.128218005,NaN,NaN,NaN,0.000802115,NaN,NaN,0.549615582,NaN,0.565529244,NaN,0.125531193
3/26/2003,1.0667,0.008321242,0.547362479,0.033531372,0.143638151,1.57353592,0.004331601,0.24607825,NaN,0.1157318,0.723726169,0.012700321,0.136520125,NaN,NaN,5.83E-07,NaN,0.598261357,NaN,0.680770949,NaN,0.128224546,NaN,NaN,NaN,0.000803601,NaN,NaN,0.549562081,NaN,0.565109133,NaN,0.1254705
3/25/2003,1.0691,0.008338013,0.548087768,0.033621611,0.14395745,1.575913915,0.00434311,0.246819808,NaN,0.115728513,0.726290761,0.012772999,0.136556393,NaN,NaN,5.77E-07,NaN,0.596995756,NaN,0.677975775,NaN,0.128220197,NaN,NaN,NaN,0.000799746,NaN,NaN,0.553593621,NaN,0.566650766,NaN,0.123762777
3/24/2003,1.0634,0.008289679,0.544718779,0.033538335,0.143157158,1.572379122,0.004316973,0.24535093,NaN,0.115744218,0.720949153,0.012577173,0.135430464,NaN,NaN,5.67E-07,NaN,0.593150379,NaN,0.672697368,NaN,0.128223988,NaN,NaN,NaN,0.000799363,NaN,NaN,0.551098673,NaN,0.566300991,NaN,0.122304392
3/21/2003,1.0572,0.008271006,0.541598361,0.033402844,0.142324417,1.564599674,0.004290236,0.245364031,NaN,0.11536447,0.716454324,0.012431797,0.134478153,NaN,NaN,5.81E-07,NaN,0.592900006,NaN,0.675354542,NaN,0.128224721,NaN,NaN,NaN,0.000801474,NaN,NaN,0.550911933,NaN,0.565377828,NaN,0.12268771
3/20/2003,1.0592,0.008309406,0.542956736,0.03341852,0.142589825,1.564549483,0.004304116,0.245725554,NaN,0.115309666,0.719858638,0.012502361,0.133737374,NaN,NaN,5.86E-07,NaN,0.592393736,NaN,0.674821611,NaN,0.128221579,NaN,NaN,NaN,0.000802631,NaN,NaN,0.55304929,NaN,0.565389132,NaN,0.122925516
3/19/2003,1.057,0.008383566,0.542051282,0.033481153,0.142284084,1.557389126,0.004308482,0.245631158,NaN,0.114941279,0.718412288,0.012510356,0.134162594,NaN,NaN,5.89E-07,NaN,0.591725914,NaN,0.674322169,NaN,0.128219125,NaN,NaN,NaN,0.000795544,NaN,NaN,0.550176973,NaN,0.565331337,NaN,0.122032881
3/18/2003,1.0586,0.008397588,0.542899636,0.033537146,0.142516727,1.562739888,0.004316412,0.244893238,NaN,0.114608031,0.719450863,0.012560513,0.134750509,NaN,NaN,6.03E-07,NaN,0.588994603,NaN,0.673924115,NaN,0.128220346,NaN,NaN,NaN,0.000797577,NaN,NaN,0.544603354,NaN,0.564978385,NaN,0.121248912
3/17/2003,1.0801,0.008494023,0.554238506,0.034082232,0.145405347,1.582100483,0.004411272,0.247021155,NaN,0.117118289,0.7362143,0.012789816,0.138403383,NaN,NaN,5.92E-07,NaN,0.599689079,NaN,0.680249402,NaN,0.128220043,NaN,NaN,NaN,0.000802249,NaN,NaN,0.553103236,NaN,0.569222661,NaN,0.123175349
3/14/2003,1.0775,0.008437745,0.552620782,0.034067915,0.145037757,1.58993655,0.004404251,0.248374902,NaN,0.11704959,0.734141855,0.012806038,0.138567387,NaN,NaN,6.07E-07,NaN,0.596127248,NaN,0.67200948,NaN,0.128228014,NaN,NaN,NaN,0.000805577,NaN,NaN,0.548346056,NaN,0.569322625,NaN,0.121526211
3/13/2003,1.0864,0.0084479,0.557042506,0.034396074,0.146283006,1.604489736,0.004435191,0.248376772,NaN,0.117151022,0.739601062,0.012911814,0.138934714,NaN,NaN,6.12E-07,NaN,0.592172681,NaN,0.674070857,NaN,0.128222075,NaN,NaN,NaN,0.000806449,NaN,NaN,0.54636894,NaN,0.571188223,NaN,0.123280832
3/12/2003,1.1028,0.008534943,0.565277564,0.034840299,0.148473262,1.613460132,0.004496269,0.252108909,NaN,0.118411304,0.751533324,0.012928488,0.140189411,NaN,NaN,6.17E-07,NaN,0.597853193,NaN,0.679064039,NaN,0.128223612,NaN,NaN,NaN,0.000803989,NaN,NaN,0.549860391,NaN,0.572318231,NaN,0.124707399
3/11/2003,1.108,0.008566569,0.567797479,0.034884453,0.149185405,1.603937464,0.004514158,0.252812193,NaN,0.119197461,0.755591926,0.013018447,0.13965213,NaN,NaN,6.15E-07,NaN,0.610703853,NaN,0.683570856,NaN,0.128224416,NaN,NaN,NaN,0.000813336,NaN,NaN,0.557905337,NaN,0.576183047,NaN,0.126851831
3/10/2003,1.1042,0.008578976,0.566053212,0.034752778,0.148691776,1.599131064,0.004499593,0.25306534,NaN,0.119351038,0.751872532,0.013022762,0.139173179,NaN,NaN,6.21E-07,NaN,0.615221752,NaN,0.683249799,NaN,0.128225376,NaN,NaN,NaN,0.000807299,NaN,NaN,0.562162713,NaN,0.576455234,NaN,0.126140946
3/7/2003,1.1039,0.008578645,0.565551514,0.034657164,0.148661388,1.607543323,0.004501305,0.25581072,NaN,0.119476162,0.753361086,0.013051549,0.140035519,NaN,NaN,6.20E-07,NaN,0.616772824,NaN,0.682683983,NaN,0.128226275,NaN,NaN,NaN,0.000820481,NaN,NaN,0.566160632,NaN,0.576870819,NaN,0.125390461
3/6/2003,1.0963,0.008516274,0.561485275,0.034440186,0.147618022,1.604889474,0.004473598,0.255804186,NaN,0.118962617,0.748838798,0.013034122,0.139994892,NaN,NaN,6.22E-07,NaN,0.614517937,NaN,0.679370391,NaN,0.128223722,NaN,NaN,NaN,0.000826037,NaN,NaN,0.564811953,NaN,0.576029844,NaN,0.125096992
3/5/2003,1.0966,0.008515959,0.561293955,0.034435547,0.147644501,1.594822571,0.004469898,0.255332029,NaN,0.119338339,0.751610692,0.012985198,0.140996464,NaN,NaN,6.24E-07,NaN,0.61682979,NaN,0.678715108,NaN,0.128221318,NaN,NaN,NaN,0.000833923,NaN,NaN,0.563659728,NaN,0.576945336,NaN,0.126221526
3/4/2003,1.0919,0.008505219,0.558802456,0.034230986,0.146982016,1.582693144,0.004451103,0.252625978,NaN,0.118781615,0.748132922,0.012987986,0.140401183,NaN,NaN,6.13E-07,NaN,0.613151393,NaN,0.673638102,NaN,0.128225001,NaN,NaN,NaN,0.000840337,NaN,NaN,0.562342277,NaN,0.576230936,NaN,0.125528833
3/3/2003,1.08,0.008475906,0.552910459,0.033938784,0.145380142,1.575952138,0.004418081,0.254578884,NaN,0.117480692,0.738663566,0.012900143,0.139652163,NaN,NaN,6.05E-07,NaN,0.611794029,NaN,0.673820814,NaN,0.128224916,NaN,NaN,NaN,0.00084317,NaN,NaN,0.559585492,NaN,0.575662278,NaN,0.123949869
2/28/2003,1.0782,0.008468426,0.552017203,0.033903528,0.145149565,1.575855013,0.004425382,0.25581285,NaN,0.117890179,0.737029189,0.012851013,0.139572816,NaN,NaN,6.26E-07,NaN,0.605186349,NaN,0.670188961,NaN,0.128219765,NaN,NaN,NaN,0.000838225,NaN,NaN,0.558247903,NaN,0.575316152,NaN,0.123077977
2/27/2003,1.0822,0.008558323,0.553894974,0.034192733,0.145697861,1.581701257,0.004448189,0.257268513,NaN,0.118658377,0.739712919,0.012857313,0.139055573,NaN,NaN,6.19E-07,NaN,0.607909224,NaN,0.67133995,NaN,0.128225787,NaN,NaN,NaN,0.000844954,NaN,NaN,0.565649174,NaN,0.577358088,NaN,0.123616426
2/26/2003,1.0753,0.008519927,0.550166283,0.034045719,0.144763059,1.576223981,0.004401736,0.257199579,NaN,0.118170029,0.735901998,0.01278749,0.141273074,NaN,NaN,6.17E-07,NaN,0.605564003,NaN,0.668677321,NaN,0.128225614,NaN,NaN,NaN,0.000843882,NaN,NaN,0.563456298,NaN,0.576228498,NaN,0.125481364
2/25/2003,1.0774,0.00853589,0.55129714,0.03411869,0.145053584,1.575146199,0.004405463,0.257683385,NaN,0.118161878,0.735476824,0.012757845,0.141215021,NaN,NaN,6.18E-07,NaN,0.60565518,NaN,0.670901052,NaN,0.128223743,NaN,NaN,NaN,0.00084832,NaN,NaN,0.565950517,NaN,0.576735721,NaN,0.123762263
2/24/2003,1.0721,0.00848516,0.548613243,0.033832997,0.144308943,1.576617647,0.004370388,0.256563046,NaN,0.117492986,0.729716853,0.012734291,0.141943599,NaN,NaN,6.11E-07,NaN,0.601965188,NaN,0.667808646,NaN,0.128218621,NaN,NaN,NaN,0.000840335,NaN,NaN,0.563907006,NaN,0.575006704,NaN,0.123253969
2/21/2003,1.0838,0.008421134,0.554515221,0.034156949,0.14584651,1.596170839,0.004397468,0.257912522,NaN,0.118707558,0.738635589,0.012816935,0.143606731,NaN,NaN,6.16E-07,NaN,0.599413749,NaN,0.664255945,NaN,0.128217869,NaN,NaN,NaN,0.000838997,NaN,NaN,0.560248126,NaN,0.573439153,NaN,0.124241973
2/20/2003,1.0763,0.008419118,0.550959816,0.034047197,0.144837238,1.595818815,0.004373248,0.256934829,NaN,0.118179922,0.731828381,0.012756904,0.142821125,NaN,NaN,6.11E-07,NaN,0.595990919,NaN,0.663890945,NaN,0.128214903,NaN,NaN,NaN,0.000840761,NaN,NaN,0.554593703,NaN,0.572560911,NaN,0.122945295
2/19/2003,1.0717,0.008401537,0.54874552,0.033927441,0.144206575,1.593132154,0.004352435,0.257787506,NaN,0.117752409,0.727958158,0.012629036,0.142409142,NaN,NaN,6.12E-07,NaN,0.592754425,NaN,0.660361082,NaN,0.128213717,NaN,NaN,NaN,0.000831252,NaN,NaN,0.55242268,NaN,0.570690665,NaN,0.119348301
2/18/2003,1.0714,0.008415017,0.548451497,0.033987882,0.144158448,1.596007746,0.004360247,0.258636089,NaN,0.117458751,0.72879396,0.012615095,0.142444991,NaN,NaN,6.17E-07,NaN,0.590628445,NaN,0.656294028,NaN,0.128213106,NaN,NaN,NaN,0.00083323,NaN,NaN,0.550735067,NaN,0.571687743,NaN,0.119260438
2/17/2003,1.0716,0.008317938,0.548891052,0.034048232,0.144195059,1.598448687,0.004364081,0.25812357,NaN,0.117700038,0.727741935,0.012766262,0.14259481,NaN,NaN,6.11E-07,NaN,0.589503796,NaN,0.656818878,NaN,0.128215559,NaN,NaN,NaN,0.000828328,NaN,NaN,0.54939759,NaN,0.56969697,NaN,0.118976773
2/14/2003,1.0793,0.008299754,0.552721872,0.034386848,0.145227267,1.616444511,0.00439723,0.259384763,NaN,0.118518437,0.734617479,0.012913376,0.143228717,NaN,NaN,6.01E-07,NaN,0.5934785,NaN,0.658390777,NaN,0.128214875,NaN,NaN,NaN,0.000830876,NaN,NaN,0.552099852,NaN,0.570183317,NaN,0.119848981
2/13/2003,1.0758,0.008251266,0.55081665,0.034144793,0.144758265,1.619205298,0.004403242,0.258686609,NaN,0.118135398,0.732434641,0.012902375,0.143564422,NaN,NaN,6.00E-07,NaN,0.59057971,NaN,0.655535921,NaN,0.128213379,NaN,NaN,NaN,0.000831324,NaN,NaN,0.549859443,NaN,0.56956798,NaN,0.119742217
2/12/2003,1.0731,0.008257156,0.549546781,0.033752713,0.144359992,1.616601386,0.004380894,0.259221683,NaN,0.117486698,0.731293444,0.012919576,0.143818267,NaN,NaN,6.05E-07,NaN,0.591891892,NaN,0.654209596,NaN,0.128215545,NaN,NaN,NaN,0.000833851,NaN,NaN,0.551722365,NaN,0.570373126,NaN,0.11902966
2/11/2003,1.0706,0.008232851,0.548435019,0.033663491,0.144048868,1.620647896,0.004369083,0.258630269,NaN,0.117069437,0.729838435,0.012922148,0.143396732,NaN,NaN,6.05E-07,NaN,0.588888889,NaN,0.654161066,NaN,0.128215569,NaN,NaN,NaN,0.000829839,NaN,NaN,0.548322663,NaN,0.569074576,NaN,0.117688443
2/10/2003,1.0808,0.008299163,0.55315011,0.034014162,0.145419318,1.634109465,0.004388501,0.259265478,NaN,0.117998996,0.737344795,0.012946814,0.144830821,NaN,NaN,6.07E-07,NaN,0.592868897,NaN,0.656701908,NaN,0.128214862,NaN,NaN,NaN,0.000838577,NaN,NaN,0.551991828,NaN,0.569411517,NaN,0.119206759
2/7/2003,1.0789,0.008331918,0.551697689,0.034004665,0.145189073,1.627791189,0.00437386,0.259238791,NaN,0.117761987,0.735596918,0.013083919,0.144450395,NaN,NaN,6.10E-07,NaN,0.590175592,NaN,0.656504807,NaN,0.128211527,NaN,NaN,NaN,0.000844454,NaN,NaN,0.547664975,NaN,0.573090407,NaN,0.119367152
2/6/2003,1.0813,0.008342077,0.552953209,0.034172935,0.14546702,1.640321602,0.004405557,0.260303322,NaN,0.117546663,0.737283513,0.013048148,0.143895136,NaN,NaN,6.12E-07,NaN,0.590487112,NaN,0.656128641,NaN,0.128214857,NaN,NaN,NaN,0.000849978,NaN,NaN,0.547743275,NaN,0.574456782,NaN,0.118693743
2/5/2003,1.091,0.008372985,0.557827999,0.034325447,0.146724585,1.651278947,0.004448522,0.26198881,NaN,0.117959974,0.74389745,0.013203437,0.144245389,NaN,NaN,6.09E-07,NaN,0.592130258,NaN,0.660291715,NaN,0.128211155,NaN,NaN,NaN,0.000851605,NaN,NaN,0.550592985,NaN,0.575452292,NaN,0.119047619
2/4/2003,1.0822,0.008327818,0.55338515,0.034232752,0.145541106,1.646933496,0.004433247,0.261161253,NaN,0.117086998,0.737545151,0.012990037,0.144543876,NaN,NaN,6.09E-07,NaN,0.589401449,NaN,0.659275053,NaN,0.128212115,NaN,NaN,NaN,0.000849257,NaN,NaN,0.548338062,NaN,0.57493492,NaN,0.118887803
2/3/2003,1.0729,0.008299683,0.548713752,0.033995564,0.144251583,1.637265375,0.004402002,0.260710033,NaN,0.116197717,0.730659221,0.012938977,0.143455007,NaN,NaN,6.10E-07,NaN,0.582939419,NaN,0.658099736,NaN,0.128206967,NaN,NaN,NaN,0.000848538,NaN,NaN,0.542142496,NaN,0.573773999,NaN,0.116941153
1/31/2003,1.0816,0.008373461,0.553050059,0.034258203,0.145438898,1.649534848,0.00443315,0.26160358,NaN,0.117202146,0.736885134,0.012947091,0.145142244,NaN,NaN,6.07E-07,NaN,0.587921944,NaN,0.653061224,NaN,0.128207864,NaN,NaN,NaN,0.000854702,NaN,NaN,0.545711403,NaN,0.576361505,NaN,0.116754283
1/30/2003,1.0748,0.008381814,0.54968547,0.03422167,0.144571183,1.64493419,0.004413963,0.262960879,NaN,0.116991401,0.731056999,0.012859536,0.144627599,NaN,NaN,6.08E-07,NaN,0.587804211,NaN,0.654966484,NaN,0.128210328,NaN,NaN,NaN,0.000859105,NaN,NaN,0.546832867,NaN,0.574636441,NaN,0.115724191
1/29/2003,1.0868,0.008458246,0.55568054,0.034658928,0.146181368,1.646916199,0.004468199,0.263722397,NaN,0.117957345,0.740427851,0.012806976,0.145722714,NaN,NaN,6.03E-07,NaN,0.590812721,NaN,0.656954603,NaN,0.128208758,NaN,NaN,NaN,0.000856166,NaN,NaN,0.549582807,NaN,0.578608316,NaN,0.114481945
1/28/2003,1.0808,0.008438476,0.552612742,0.034336182,0.145323509,1.638320449,0.004425518,0.259895157,NaN,0.117187839,0.735638443,0.012742278,0.144685408,NaN,NaN,6.01E-07,NaN,0.588446671,NaN,0.654990607,NaN,0.128213341,NaN,NaN,NaN,0.00084998,NaN,NaN,0.545996464,NaN,0.576703484,NaN,0.114449092
1/27/2003,1.087,0.008497498,0.555811218,0.034631069,0.146161086,1.635324206,0.004432935,0.259985649,NaN,0.117564352,0.740816466,0.012776211,0.145798404,NaN,NaN,6.03E-07,NaN,0.592758207,NaN,0.658628211,NaN,0.128212689,NaN,NaN,NaN,0.00085419,NaN,NaN,0.549544995,NaN,0.579362541,NaN,0.114089592
1/24/2003,1.0784,0.008464678,0.551470212,0.034415191,0.144979364,1.632455344,0.004368291,0.259968179,NaN,0.116580003,0.73530615,0.012719981,0.144615797,NaN,NaN,6.01E-07,NaN,0.591390184,NaN,0.655642023,NaN,0.128220677,NaN,NaN,NaN,0.0008569,NaN,NaN,0.548664462,NaN,0.577580205,NaN,0.114856589
1/23/2003,1.0757,0.008470746,0.550117623,0.034194799,0.144651382,1.620518228,0.004322684,0.254772394,NaN,0.116344719,0.735018791,0.012667216,0.145247097,NaN,NaN,6.02E-07,NaN,0.591368884,NaN,0.655554878,NaN,0.128221327,NaN,NaN,NaN,0.000850631,NaN,NaN,0.54854666,NaN,0.57783627,NaN,0.112755631
1/22/2003,1.0718,0.008472058,0.548095116,0.033931681,0.144134694,1.612942062,0.004312558,0.255494636,NaN,0.115826444,0.733005061,0.012615348,0.145053458,NaN,NaN,5.99E-07,NaN,0.586548459,NaN,0.653217942,NaN,0.128219545,NaN,NaN,NaN,0.000849765,NaN,NaN,0.544337227,NaN,0.577478448,NaN,0.110820452
1/21/2003,1.0653,0.008421344,0.544994117,0.034166132,0.143314544,1.60775732,0.0043175,0.261660895,NaN,0.115935878,0.728958533,0.012587735,0.145076944,NaN,NaN,6.02E-07,NaN,0.58746002,NaN,0.651081775,NaN,0.128219633,NaN,NaN,NaN,0.000847386,NaN,NaN,0.547346247,NaN,0.576024657,NaN,0.112046026
1/20/2003,1.0653,0.008457447,0.544854746,0.034038406,0.143320328,1.605576488,0.004360444,0.262182516,NaN,0.115833768,0.729257941,0.012622038,0.145572561,NaN,NaN,6.01E-07,NaN,0.589997785,NaN,0.650882874,NaN,0.12822272,NaN,NaN,NaN,0.000851572,NaN,NaN,0.550144598,NaN,0.57727322,NaN,0.113077168
1/17/2003,1.0652,0.008498484,0.544970838,0.033896579,0.143281815,1.618353084,0.004326564,0.261835701,NaN,0.116098093,0.729688998,0.012661357,0.146439373,NaN,NaN,6.00E-07,NaN,0.591383522,NaN,0.653336605,NaN,0.128224574,NaN,NaN,NaN,0.000852221,NaN,NaN,0.551431382,NaN,0.576812693,NaN,0.113018568
1/16/2003,1.0564,0.008468815,0.540468638,0.033543962,0.142136351,1.604252088,0.004500682,0.263526829,NaN,0.115076253,0.7222754,0.012570205,0.145389485,NaN,NaN,6.01E-07,NaN,0.585977369,NaN,0.652098765,NaN,0.128222557,NaN,NaN,NaN,0.000853974,NaN,NaN,0.542857143,NaN,0.577173141,NaN,0.113397525
1/15/2003,1.0526,0.008456656,0.538359247,0.033027926,0.141649845,1.596783981,0.004480865,0.261873367,NaN,0.11476232,0.71918557,0.012495252,0.144152287,NaN,NaN,5.99E-07,NaN,0.583999112,NaN,0.648392263,NaN,0.128220433,NaN,NaN,NaN,0.000850771,NaN,NaN,0.536493374,NaN,0.576767123,NaN,0.113830282
1/14/2003,1.0577,0.008458893,0.541106052,0.033298703,0.142364897,1.606714264,0.004502001,0.263292841,NaN,0.115337223,0.72331259,0.01257819,0.144326943,NaN,NaN,5.99E-07,NaN,0.583880762,NaN,0.648855898,NaN,0.128220048,NaN,NaN,NaN,0.000853969,NaN,NaN,0.53936767,NaN,0.577032188,NaN,0.114269355
1/13/2003,1.0549,0.008389534,0.539342502,0.03311568,0.141988021,1.606120585,0.004490083,0.262139059,NaN,0.115010575,0.721891467,0.012546384,0.144715001,NaN,NaN,6.01E-07,NaN,0.582528025,NaN,0.649249138,NaN,0.128221023,NaN,NaN,NaN,0.000850342,NaN,NaN,0.538049577,NaN,0.575410462,NaN,0.116925294
1/10/2003,1.0503,0.008354279,0.5370181,0.03304077,0.141378382,1.607438017,0.004467651,0.261626604,NaN,0.114931334,0.719285029,0.012411959,0.144829013,NaN,NaN,5.99E-07,NaN,0.580051914,NaN,0.64494934,NaN,0.128218275,NaN,NaN,NaN,0.000848323,NaN,NaN,0.535566774,NaN,0.575191676,NaN,0.117194823
1/9/2003,1.0507,0.008394855,0.53722262,0.033304805,0.1414189,1.609035222,0.004468972,0.261251181,NaN,0.115322138,0.719805439,0.012372821,0.145415542,NaN,NaN,5.96E-07,NaN,0.578197227,NaN,0.641805632,NaN,0.128218583,NaN,NaN,NaN,0.000848536,NaN,NaN,0.533756668,NaN,0.575915369,NaN,0.116925029
1/8/2003,1.0377,0.008308247,0.530548597,0.033040405,0.139680446,1.597690531,0.004410115,0.259392576,NaN,0.114407621,0.711435623,0.012289199,0.143676012,NaN,NaN,5.98E-07,NaN,0.572303111,NaN,0.639332142,NaN,0.128212415,NaN,NaN,NaN,0.000844592,NaN,NaN,0.528979966,NaN,0.573251574,NaN,0.11547321
1/7/2003,1.0425,0.008352027,0.533057217,0.033296072,0.140337888,1.604833744,0.004430326,0.260885886,NaN,0.114977391,0.715756952,0.012397431,0.144051403,NaN,NaN,5.92E-07,NaN,0.574063877,NaN,0.641262226,NaN,0.128217743,NaN,NaN,NaN,0.000845307,NaN,NaN,0.531074885,NaN,0.574221977,NaN,0.11692463
1/6/2003,1.0488,0.008430868,0.53625115,0.033483383,0.141197377,1.6147806,0.00445426,0.261905356,NaN,0.115363039,0.720181281,0.012370842,0.144821872,NaN,NaN,6.02E-07,NaN,0.57371041,NaN,0.640175792,NaN,0.128219861,NaN,NaN,NaN,0.000841045,NaN,NaN,0.531441601,NaN,0.575947282,NaN,0.118764792
1/3/2003,1.0392,0.008342967,0.531315507,0.033180077,0.139897419,1.598769231,0.004413488,0.260679794,NaN,0.114122557,0.71398145,0.012324478,0.143615257,NaN,NaN,6.06E-07,NaN,0.563557484,NaN,0.638957206,NaN,0.128221896,NaN,NaN,NaN,0.000835457,NaN,NaN,0.52431887,NaN,0.573130377,NaN,0.11826562
1/2/2003,1.0446,0.008397106,0.534131002,0.033067426,0.140645196,1.602147239,0.004430401,0.26082397,NaN,0.114451627,0.71902533,0.012341682,0.1437457,NaN,NaN,6.02E-07,NaN,0.563005282,NaN,0.636097917,NaN,0.128258334,NaN,NaN,NaN,0.000838221,NaN,NaN,0.523819075,NaN,0.574334726,NaN,0.117717325
12/31/2002,1.0487,0.008430742,0.536529213,0.033210881,0.14116681,1.612144504,0.00443819,0.26080577,NaN,0.11457696,0.722046268,0.012375502,0.144139315,NaN,NaN,6.03E-07,NaN,0.565154128,NaN,0.633655589,NaN,0.128232719,NaN,NaN,NaN,0.000843169,NaN,NaN,0.525006258,NaN,0.576240453,NaN,0.116400648
12/30/2002,1.0422,0.008386578,0.533203725,0.033097272,0.140305058,1.603384615,0.004417038,0.260517435,NaN,0.113829485,0.716387132,0.012371795,0.143306978,NaN,NaN,6.08E-07,NaN,0.56289495,NaN,0.636224895,NaN,0.128223425,NaN,NaN,NaN,0.000835424,NaN,NaN,0.52083958,NaN,0.576023877,NaN,0.116069539
12/27/2002,1.0376,0.008337485,0.531230801,0.033107849,0.13971212,1.601234568,0.004401646,0.25991984,NaN,0.113336974,0.712294913,0.012235849,0.142020257,NaN,NaN,6.04E-07,NaN,0.562506777,NaN,0.637581418,NaN,0.128225408,NaN,NaN,NaN,0.000834896,NaN,NaN,0.51854073,NaN,0.574879495,NaN,0.11373327
12/24/2002,1.0296,0.008317984,0.527567124,0.032944037,0.138646126,1.592082882,0.004369933,0.258738974,NaN,0.112738979,0.708212959,0.012157279,0.141500488,NaN,NaN,5.95E-07,NaN,0.56379367,NaN,0.6444667,NaN,0.128227162,NaN,NaN,NaN,0.000832848,NaN,NaN,0.516349047,NaN,0.574489454,NaN,0.113277296
12/23/2002,1.0282,0.00833563,0.526876761,0.03278699,0.138448281,1.595097735,0.0043614,0.258179535,NaN,0.112519151,0.70521262,0.012166608,0.141052198,NaN,NaN,6.05E-07,NaN,0.562165118,NaN,0.644154868,NaN,0.128230071,NaN,NaN,NaN,0.00083222,NaN,NaN,0.515802147,NaN,0.574863021,NaN,0.112866222
12/20/2002,1.0255,0.008284191,0.525358607,0.032798158,0.138112618,1.602594155,0.004345707,0.257598593,NaN,0.112723276,0.70148437,0.012098867,0.140730067,NaN,NaN,6.10E-07,NaN,0.565169468,NaN,0.64500912,NaN,0.128242003,NaN,NaN,NaN,0.000832636,NaN,NaN,0.51610468,NaN,0.573001062,NaN,0.111732148
12/19/2002,1.0273,0.008293372,0.52714491,0.032836823,0.138356902,1.604404186,0.004364247,0.257217256,NaN,0.112927339,0.701947386,0.012060343,0.141015786,NaN,NaN,6.11E-07,NaN,0.565538123,NaN,0.643470091,NaN,0.128237776,NaN,NaN,NaN,0.000832294,NaN,NaN,0.516153344,NaN,0.573334077,NaN,0.111513954
